idPlayerNBA,namePlayer,nameFirst,nameLast,slugPosition,slugTeamsBREF,jersey_number,countGames_22_23_game,minutesPerGame_22_23_game,fgmPerGame_22_23_game,fgaPerGame_22_23_game,fgm_fgaPerGame_22_23_game,pctFG_22_23_game,ftmPerGame_22_23_game,ftaPerGame_22_23_game,ftm_ftaPerGame_22_23_game,pctFT_22_23_game,fg3mPerGame_22_23_game,ptsPerGame_22_23_game,trbPerGame_22_23_game,astPerGame_22_23_game,stlPerGame_22_23_game,blkPerGame_22_23_game,tovPerGame_22_23_game,rankcat_PerGame_22_23_game,countGames_22_23_asb,minutesPerGame_22_23_asb,fgmPerGame_22_23_asb,fgaPerGame_22_23_asb,fgm_fgaPerGame_22_23_asb,pctFG_22_23_asb,ftmPerGame_22_23_asb,ftaPerGame_22_23_asb,ftm_ftaPerGame_22_23_asb,pctFT_22_23_asb,fg3mPerGame_22_23_asb,ptsPerGame_22_23_asb,trbPerGame_22_23_asb,astPerGame_22_23_asb,stlPerGame_22_23_asb,blkPerGame_22_23_asb,tovPerGame_22_23_asb,rankcat_PerGame_22_23_asb,countGames_22_23_per36,minutesPerGame_22_23_per36,fgaPerGame_22_23_per36,fgm_fgaPerGame_22_23_per36,pctFG_22_23_per36,ftmPerGame_22_23_per36,ftaPerGame_22_23_per36,ftm_ftaPerGame_22_23_per36,pctFT_22_23_per36,fg3mPerGame_22_23_per36,ptsPerGame_22_23_per36,trbPerGame_22_23_per36,astPerGame_22_23_per36,stlPerGame_22_23_per36,blkPerGame_22_23_per36,tovPerGame_22_23_per36,rankcat_PerGame_22_23_per36,countGames_21_22_game,minutesPerGame_21_22_game,fgmPerGame_21_22_game,fgaPerGame_21_22_game,fgm_fgaPerGame_21_22_game,pctFG_21_22_game,ftmPerGame_21_22_game,ftaPerGame_21_22_game,ftm_ftaPerGame_21_22_game,pctFT_21_22_game,fg3mPerGame_21_22_game,ptsPerGame_21_22_game,trbPerGame_21_22_game,astPerGame_21_22_game,stlPerGame_21_22_game,blkPerGame_21_22_game,tovPerGame_21_22_game,rankcat_PerGame_21_22_game,countGames_20_21_game,minutesPerGame_20_21_game,fgmPerGame_20_21_game,fgaPerGame_20_21_game,fgm_fgaPerGame_20_21_game,pctFG_20_21_game,ftmPerGame_20_21_game,ftaPerGame_20_21_game,ftm_ftaPerGame_20_21_game,pctFT_20_21_game,fg3mPerGame_20_21_game,ptsPerGame_20_21_game,trbPerGame_20_21_game,astPerGame_20_21_game,stlPerGame_20_21_game,blkPerGame_20_21_game,tovPerGame_20_21_game,rankcat_PerGame_20_21_game,countGames_college,minutesPerGame_college,fgmPerGame_college,fgaPerGame_college,fgm_fgaPerGame_college,pctFG_college,ftmPerGame_college,ftaPerGame_college,ftm_ftaPerGame_college,pctFT_college,fg3mPerGame_college,ptsPerGame_college,trbPerGame_college,astPerGame_college,stlPerGame_college,blkPerGame_college,tovPerGame_college,age_player_season,count_seasons,how_acquired,height_weight,draftRank_22_23,depthChart,adp,Yahoo,ESPN,countGames,minutesPerGame,pctFG,pctFT,fg3mPerGame,ptsPerGame,trbPerGame,astPerGame,stlPerGame,blkPerGame,tovPerGame,fgmPerGame,fgaPerGame,ftmPerGame,ftaPerGame,positiontier,RankChange,MMRank,DynastyRank,Icon1,Icon2,Icon3,rankcat_PerGame,rankcat_pctFG,rankcat_pctFT,rankcat_fg3mPerGame,rankcat_ptsPerGame,rankcat_trbPerGame,rankcat_astPerGame,rankcat_stlPerGame,rankcat_blkPerGame,rankcat_tovPerGame,rankpunt_pctFG,rankpunt_pctFT,rankpunt_fg3mPerGame,rankpunt_ptsPerGame,rankpunt_trbPerGame,rankpunt_astPerGame,rankpunt_stlPerGame,rankpunt_blkPerGame,rankpunt_tovPerGame,DraftRank,seasonPointsRank,h2hPointsRank
1630688,Ish Wainright,Ish,Wainright,SF-PF,PHO,12,60,15.3,1.4,3.8,1.4/3.8,0.37,0.4,0.5,0.4/0.5,0.839,1,4.2,2.3,0.9,0.6,0.4,0.4,306,26,14.55555556,1.277777778,3.777777778,1.3/3.8,0.3553125,0.5,0.555555556,0.5/0.6,0.9,0.944444444,4,2.722222222,0.555555556,0.166666667,0.5,0.166666667,319,60,36,8.9,3.3/8.9,0.37,1,1.2,1/1.2,0.839,2.2,9.9,5.5,2.1,1.5,0.9,0.9,188,45,8,0.9,2.3,0.9/2.3,0.394,0.2,0.3,0.2/0.3,0.583,0.4,2.4,1.2,0.3,0.4,0.1,0.3,486,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,28,3,,77 / 250,SF109/PF106,SF3,,312,,60,15.3,0.37,0.839,1,4.2,2.3,0.9,0.6,0.4,0.4,1.406,3.8,0.4195,0.5,SF9/PF9,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1630692,Jordan Goodwin,Jordan,Goodwin,PG,PHO,7,62,17.8,2.5,5.7,2.5/5.7,0.448,0.9,1.1,0.9/1.1,0.768,0.6,6.6,3.3,2.7,0.9,0.4,0.9,218,26,17.45454545,2.772727273,6.318181818,2.8/6.3,0.414904762,0.909090909,1.136363636,0.9/1.1,0.85,0.545454545,7,3.409090909,3.181818182,0.772727273,0.227272727,0.954545455,251,62,36,11.5,5.1/11.5,0.448,1.7,2.2,1.7/2.2,0.768,1.2,13.2,6.7,5.5,1.9,0.8,1.9,82,2,3,0,1.5,0/1.5,0,0,0,0/0,0,0,0,0.5,0,0,0,0,598,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,24,3,,75 / 200,PG67,PG2,,287,220,62,17.8,0.448,0.768,0.6,6.6,3.3,2.7,0.9,0.4,0.9,2.5536,5.7,0.8448,1.1,PG8,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1630695,Micah Potter,Micah,Potter,PF-C,UTA,25,7,7.4,1.4,2.1,1.4/2.1,0.667,0,0,0/0,0,0.6,3.4,2.3,0.6,0.1,0,0.3,403,4,9.5,2,3.25,2/3.3,0.723666667,0,0,0/0,0,1,5,3.25,0.5,0.25,0,0.5,405,7,36,10.4,6.9/10.4,0.667,0,0,0/0,0,2.8,16.6,11.1,2.8,0.7,0,1.4,483,3,10.3,1.7,3.7,1.7/3.7,0.455,0.7,0.7,0.7/0.7,0.01,0,4,3,0,0.3,0.3,0.3,399,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,25,3,,80 / 248,PF128/C102,C4,,490,,7,7.4,0.667,0,0.6,3.4,2.3,0.6,0.1,0,0.3,1.4007,2.1,0,0,PF9/C9,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1630696,Dru Smith,Dru,Smith,PG-SG,MIA,9,15,10.5,1.2,3,1.2/3,0.4,0.2,0.2,0.2/0.2,0.01,0.3,2.9,1.6,1.5,0.7,0.3,0.2,315,10,9,1.142857143,3.142857143,1.1/3.1,0.1742,0.428571429,0.428571429,0.4/0.4,1,0.428571429,3.142857143,1.285714286,1.714285714,0.285714286,0.142857143,0.142857143,412,15,36,10.3,4.1/10.3,0.4,0.7,0.7,0.7/0.7,0.01,1.1,10,5.5,5,2.3,0.9,0.7,34,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,25,2,,75 / 203,PG83/SG114,SG3,,447,,15,10.5,0.4,0.01,0.3,2.9,1.6,1.5,0.7,0.3,0.2,1.2,3,0.002,0.2,PG9/SG9,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1630699,MarJon Beauchamp,MarJon,Beauchamp,SG-SF,MIL,0,52,13.5,1.8,4.7,1.8/4.7,0.395,0.5,0.7,0.5/0.7,0.73,0.9,5.1,2.2,0.7,0.4,0.1,0.9,442,18,9.857142857,1.142857143,3,1.1/3,0.362090909,0.428571429,0.571428571,0.4/0.6,0.75,0.642857143,3.357142857,1.785714286,0.642857143,0.214285714,0.214285714,0.642857143,422,52,36,12.5,4.9/12.5,0.395,1.4,1.9,1.4/1.9,0.73,2.4,13.7,5.9,1.8,1.1,0.4,2.3,425,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,22,2,2022 #24,79 / 199,SG149/SF143,SF3,0,212,470,52,13.5,0.395,0.73,0.9,5.1,2.2,0.7,0.4,0.1,0.9,1.8565,4.7,0.511,0.7,SG10/SF10,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1630700,Dyson Daniels,Dyson,Daniels,PG-SG,NOP,11,59,17.7,1.5,3.5,1.5/3.5,0.418,0.4,0.7,0.4/0.7,0.65,0.5,3.8,3.2,2.3,0.7,0.2,1,341,20,13.2,0.9,2.65,0.9/2.7,0.309833333,0.4,0.55,0.4/0.6,0.7,0.35,2.55,2.5,1.9,0.45,0.05,0.7,420,59,36,7.2,3/7.2,0.418,0.9,1.4,0.9/1.4,0.65,0.9,7.8,6.5,4.6,1.5,0.4,2,376,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,14,31.2,4.4,9.9,4.4/9.9,0.449,1,1.4,1/1.4,0.737,0.9,11.3,6.2,4.4,1.9,0.7,2.4,20,2,2022 #8,79 / 199,PG91/SG123,SG2,0,348,293,59,17.7,0.418,0.69,0.8,8.2,5.5,6,1,0.3,1.1,2.09,5,0.69,1,PG6/SG6,0,150,91,4,25,,150,404,417,253,246,98,36,80,223,349,140,147,127,118,160,221,169,134,162,PG47/SG55,123,141
1630702,Jaden Hardy,Jaden,Hardy,PG-SG,DAL,3,48,14.8,3,6.9,3/6.9,0.438,1.4,1.6,1.4/1.6,0.823,1.3,8.8,1.9,1.4,0.4,0.1,1,331,25,20,4.588235294,10.11764706,4.6/10.1,0.497,1.352941176,1.823529412,1.4/1.8,0.720333333,2.294117647,12.82352941,2.705882353,2.352941176,0.470588235,0.235294118,1.176470588,207,48,36,16.9,7.4/16.9,0.438,3.3,4,3.3/4,0.823,3.2,21.4,4.5,3.3,0.9,0.4,2.3,228,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,12,32.2,6,17.1,6/17.1,0.351,2.5,2.8,2.5/2.8,0.882,1.8,17.7,4.6,3.2,1.3,0.3,3.5,21,2,2022 #37,75 / 198,PG88/SG119,PG2,0,207,,48,14.8,0.46,0.823,2.4,14,3,3,0.5,0.2,1.2,3.174,6.9,1.3168,1.6,PG7/SG7,0,193,160,4,11,28,193,336,132,49,116,273,120,273,292,371,194,207,235,217,162,208,156,170,192,PG58/SG76,167,185
1630703,Scoot Henderson,Scoot,Henderson,PG,POR,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,36,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,19,30.7,6.1,14.1,6.1/14.1,0.429,2.2,2.9,2.2/2.9,0.764,0.7,16.5,5.4,6.5,1.1,0.5,3.5,19,1,2023 #3,74 / 195,NA,SG1,98.8,106,94,0,0,0.44,0.82,1.1,17,5.4,7,1.2,0.4,2.7,5.28,12,4.1,5,PG6,-9,117,24,16,,,117,489,88,197,81,105,17,41,154,516,85,128,94,130,103,184,146,90,79,PG40,72,66
1631093,Jaden Ivey,Jaden,Ivey,PG-SG,DET,23,74,31.1,5.5,13.3,5.5/13.3,0.416,3.6,4.8,3.6/4.8,0.747,1.6,16.3,3.9,5.2,0.8,0.2,3.2,288,26,34.26315789,6.526315789,16.05263158,6.5/16.1,0.413052632,3.894736842,4.789473684,3.9/4.8,0.824529412,2.315789474,19.26315789,3.736842105,7.052631579,0.526315789,0.210526316,4.263157895,212,74,36,15.4,6.4/15.4,0.416,4.2,5.6,4.2/5.6,0.747,1.9,18.8,4.5,6,1,0.3,3.7,444,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,36,31.4,5.6,12.3,5.6/12.3,0.46,4.3,5.8,4.3/5.8,0.744,1.8,17.3,4.9,3.1,0.9,0.6,2.6,21,2,2022 #5,76 / 195,PG78/SG109,SG1,131.2,148,126,74,31.1,0.44,0.82,2.4,22,3.9,6.7,0.8,0.2,2.9,5.852,13.3,3.936,4.8,PG6/SG6,0,139,76,16,30,,139,500,89,49,44,204,22,145,292,530,100,152,171,208,105,215,125,97,89,PG44/SG50,67,62
1631094,Paolo Banchero,Paolo,Banchero,SF-PF,ORL,5,72,33.8,6.7,15.6,6.7/15.6,0.427,5.5,7.4,5.5/7.4,0.738,1.2,20,6.9,3.7,0.8,0.5,2.8,214,28,33.85,7.05,15.75,7.1/15.8,0.4442,4.9,7.05,4.9/7.1,0.69345,1.2,20.2,7.6,4.1,0.55,0.7,2.95,146,72,36,16.6,7.1/16.6,0.427,5.8,7.9,5.8/7.9,0.738,1.3,21.3,7.4,4,0.9,0.6,3,419,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,39,33,6.3,13.2,6.3/13.2,0.478,3.5,4.8,3.5/4.8,0.729,1.1,17.2,7.8,3.2,1.1,0.9,2.4,20,2,2022 #1,82 / 250,SF70/PF67,PF1,59.5,65,68,72,33.8,0.45,0.76,1.6,24,8.8,4.6,0.9,0.9,2.8,7.02,15.6,5.624,7.4,SF5/PF5,-2,74,30,13,30,2,74,492,494,119,34,33,69,112,50,525,65,68,84,145,134,102,82,93,60,SF19/PF20,38,24
1631095,Jabari Smith Jr.,Jabari,Smith Jr.,PF-C,HOU,1,79,31,4.6,11.3,4.6/11.3,0.408,2.1,2.6,2.1/2.6,0.786,1.5,12.8,7.2,1.3,0.5,0.9,1.3,154,32,33.58333333,5.5,12.33333333,5.5/12.3,0.452875,2.25,2.916666667,2.3/2.9,0.7783125,1.333333333,14.58333333,7.583333333,1.5,0.625,0.875,0.958333333,92,79,36,13.1,5.3/13.1,0.408,2.4,3,2.4/3,0.786,1.8,14.8,8.4,1.5,0.6,1.1,1.5,307,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,34,28.8,5.4,12.6,5.4/12.6,0.429,3.9,4.8,3.9/4.8,0.799,2.3,16.9,7.4,2,1.1,1,1.9,20,2,2022 #3,83 / 220,PF47/C40,PF1,91.8,110,113,79,31,0.44,0.81,1.6,16,8.3,1.6,0.6,1.2,1.2,4.972,11.3,2.106,2.6,PF5/C5,-3,83,61,2,18,,83,480,144,119,91,39,229,225,26,371,70,92,89,88,129,57,62,132,103,PF22/C30,88,90
1631096,Chet Holmgren,Chet,Holmgren,PF-C,OKC,7,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,36,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,32,26.9,5.3,8.8,5.3/8.8,0.607,2.2,3.1,2.2/3.1,0.717,1.3,14.1,9.9,1.9,0.8,3.7,1.9,21,1,2022 #2,85 / 195,NA,C1,46.4,48,86,0,0,0.48,0.72,1.3,14,9.7,2,1.4,2.7,2.9,5.28,11,4.32,6,PF4/C4,0,34,17,18,,,34,288,532,163,116,21,184,20,3,530,30,16,27,16,56,21,54,150,24,PF13/C12,56,54
1631097,Bennedict Mathurin,Bennedict,Mathurin,SG-SF,IND,0,78,28.5,5.3,12.2,5.3/12.2,0.434,4.8,5.8,4.8/5.8,0.828,1.3,16.7,4.1,1.5,0.6,0.2,1.9,244,26,29.38888889,4.777777778,10.44444444,4.8/10.4,0.432333333,4.444444444,5.388888889,4.4/5.4,0.824785714,0.944444444,14.94444444,4,1.722222222,0.666666667,0.388888889,2.333333333,267,78,36,15.4,6.7/15.4,0.434,6.1,7.4,6.1/7.4,0.828,1.6,21.1,5.2,1.9,0.8,0.2,2.5,407,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,37,32.5,5.9,13.1,5.9/13.1,0.45,3.7,4.8,3.7/4.8,0.764,2.2,17.7,5.6,2.5,1,0.3,1.8,21,2,2022 #6,77 / 210,SG89/SF81,SF1,130.9,132,134,78,28.5,0.45,0.85,1.8,23,5.5,2.3,0.8,0.3,1.9,5.49,12.2,5.525,6.5,SG6/SF6,-7,122,89,2,,,122,464,33,103,38,98,171,145,223,466,89,153,120,179,109,94,103,86,98,SG43/SF34,106,76
1631098,Johnny Davis,Johnny,Davis,SG-SF,WAS,1,28,15.1,2.4,6.1,2.4/6.1,0.386,0.5,1,0.5/1,0.519,0.6,5.8,2.3,1,0.4,0.3,0.6,449,18,24.13333333,4,10.2,4/10.2,0.417714286,0.733333333,1.6,0.7/1.6,0.45,1.066666667,9.8,3.8,1.733333333,0.6,0.466666667,1,283,28,36,14.6,5.6/14.6,0.386,1.2,2.3,1.2/2.3,0.519,1.4,13.9,5.5,2.4,0.9,0.7,1.4,458,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,21,2,2022 #10,76 / 195,SG152/SF146,SG3,,244,563,28,15.1,0.386,0.519,0.6,5.8,2.3,1,0.4,0.3,0.6,2.3546,6.1,0.519,1,SG10/SF10,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1631099,Keegan Murray,Keegan,Murray,SF-PF,SAC,13,80,29.8,4.4,9.8,4.4/9.8,0.453,0.8,1,0.8/1,0.765,2.6,12.2,4.6,1.2,0.8,0.5,0.8,114,33,30.32,4.84,10.2,4.8/10.2,0.4416,0.48,0.72,0.5/0.7,0.694444444,2.76,12.92,4.72,1.56,0.84,0.52,0.44,91,80,36,11.8,5.4/11.8,0.453,0.9,1.2,0.9/1.2,0.765,3.1,14.8,5.6,1.5,0.9,0.6,0.9,182,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,35,31.9,8.8,15.8,8.8/15.8,0.554,4.1,5.4,4.1/5.4,0.747,1.9,23.5,8.7,1.5,1.3,1.9,1.1,22,2,2022 #4,80 / 225,SF31/PF31,PF1,105.1,123,71,80,29.8,0.453,0.75,2.8,13.8,4.7,1.6,0.9,0.8,0.8,4.4394,9.8,0.75,1,SF5/PF5,1,95,65,2,,,95,410,336,30,124,143,229,112,64,245,80,87,136,77,80,64,90,96,123,SF25/PF26,113,145
1631100,AJ Griffin,AJ,Griffin,SG-SF,ATL,14,72,19.5,3.4,7.4,3.4/7.4,0.465,0.6,0.7,0.6/0.7,0.894,1.4,8.9,2.1,1,0.6,0.2,0.6,250,25,16.47058824,2.647058824,6.294117647,2.6/6.3,0.388235294,0.941176471,1,0.9/1,0.958375,1.117647059,7.352941176,2.294117647,1.058823529,0.235294118,0.294117647,0.529411765,300,72,36,13.7,6.4/13.7,0.465,1.1,1.2,1.1/1.2,0.894,2.6,16.4,3.9,1.9,1.1,0.3,1.1,196,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,39,24,3.7,7.6,3.7/7.6,0.493,1.1,1.4,1.1/1.4,0.792,1.8,10.4,3.9,1,0.5,0.6,0.6,19,2,2022 #16,78 / 220,SG93/SF85,SF2,0,201,229,72,19.5,0.465,0.87,1.9,13,3.9,1.5,0.8,0.3,0.6,3.441,7.4,0.609,0.7,SG7/SF7,0,158,115,2,4,11,158,323,122,89,136,204,240,145,223,178,161,164,177,159,133,131,149,143,180,SG58/SF51,183,189
1631101,Shaedon Sharpe,Shaedon,Sharpe,SG-SF,POR,17,80,22.2,3.8,8.1,3.8/8.1,0.472,0.9,1.3,0.9/1.3,0.714,1.3,9.9,3,1.2,0.5,0.3,1,285,31,26.95652174,5.434782609,11.73913043,5.4/11.7,0.492363636,1.869565217,2.47826087,1.9/2.5,0.792,1.956521739,14.69565217,3.956521739,2.47826087,0.739130435,0.434782609,2,176,80,36,13.1,6.2/13.1,0.472,1.5,2.1,1.5/2.1,0.714,2.1,16,4.8,1.9,0.8,0.5,1.7,363,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,20,2,2022 #7,77 / 200,SG106/SF100,PG2,110.5,124,169,80,22.2,0.48,0.78,2.3,16,4.6,3,0.8,0.3,1.6,3.888,8.1,1.326,1.7,SG6/SF6,0,145,79,2,,,145,271,315,59,91,151,120,145,223,435,146,144,173,161,122,138,131,114,137,SG51/SF43,124,130
1631102,TyTy Washington Jr.,TyTy,Washington Jr.,PG,ATL,0,31,14,1.9,5.2,1.9/5.2,0.363,0.3,0.6,0.3/0.6,0.556,0.6,4.7,1.5,1.5,0.5,0.1,0.5,448,14,17.625,2.25,6.125,2.3/6.1,0.289625,0.5,0.875,0.5/0.9,0.555666667,1.25,6.25,1.75,1.75,0.75,0.125,0.625,366,31,36,13.3,4.8/13.3,0.363,0.8,1.5,0.8/1.5,0.556,1.6,12.1,3.7,3.9,1.2,0.2,1.2,448,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,21,2,2022 #29,75 / 195,PG107,PG4,,444,,31,14,0.363,0.556,0.6,4.7,1.5,1.5,0.5,0.1,0.5,1.8876,5.2,0.3336,0.6,PG10,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1631103,Malaki Branham,Malaki,Branham,PG-SG-SF,SAS,22,66,23.5,4.1,9.3,4.1/9.3,0.44,0.9,1.1,0.9/1.1,0.829,1.2,10.2,2.7,1.9,0.5,0.1,1.2,310,29,26.66666667,5.142857143,11.85714286,5.1/11.9,0.412571429,1.095238095,1.19047619,1.1/1.2,0.96425,1.19047619,12.57142857,4.047619048,1.904761905,0.428571429,0.047619048,1.380952381,260,66,36,14.2,6.2/14.2,0.44,1.3,1.6,1.3/1.6,0.829,1.8,15.6,4.2,2.9,0.8,0.2,1.8,414,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,32,29.6,5,10,5/10,0.498,2.5,3,2.5/3,0.833,1.2,13.7,3.6,2,0.7,0.3,1.7,20,2,2022 #20,76 / 180,PG82,SG3,0,313,495,66,23.5,0.44,0.829,1.2,10.2,2.7,1.9,0.5,0.1,1.2,4.092,9.3,0.9119,1.1,PG9/SGSF9,0,,181,,,,0,,,,,,,,,,,,,,,,,,,,,
1631104,Blake Wesley,Blake,Wesley,PG-SG,SAS,14,37,18.1,1.9,5.8,1.9/5.8,0.321,0.7,1.2,0.7/1.2,0.591,0.5,5,2.2,2.7,0.7,0.1,1.8,504,30,21.5,2,6.772727273,2/6.8,0.304227273,0.909090909,1.5,0.9/1.5,0.616692308,0.590909091,5.5,2.818181818,3.545454545,0.909090909,0.181818182,2.045454545,379,37,36,11.6,3.7/11.6,0.321,1.4,2.4,1.4/2.4,0.591,1.1,9.9,4.4,5.3,1.3,0.3,3.5,468,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,35,29.3,5.1,12.6,5.1/12.6,0.404,2.7,4.1,2.7/4.1,0.657,1.5,14.4,3.7,2.4,1.3,0.1,2.2,20,2,2022 #25,76 / 185,PG117/SG170,PG2,,472,,37,18.1,0.321,0.591,0.5,5,2.2,2.7,0.7,0.1,1.8,1.8618,5.8,0.7092,1.2,PG10/SG10,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1631105,Jalen Duren,Jalen,Duren,C,DET,0,67,24.9,3.9,5.9,3.9/5.9,0.648,1.4,2.3,1.4/2.3,0.611,0,9.1,8.9,1.1,0.7,0.9,1.4,132,23,24.375,4.5,7.0625,4.5/7.1,0.6511875,1.6875,2.75,1.7/2.8,0.614666667,0,10.6875,9.3125,1.25,0.8125,0.8125,1.9375,154,67,36,8.6,5.6/8.6,0.648,2.1,3.4,2.1/3.4,0.611,0,13.2,12.8,1.6,0.9,1.3,2,201,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,29,25.3,4.9,8.1,4.9/8.1,0.597,2.2,3.6,2.2/3.6,0.625,0,12,8.1,1.3,0.8,2.1,2.2,19,2,2022 #13,83 / 250,C34,C1,103.1,94,107,67,24.9,0.648,0.611,0,13.2,11.4,1.3,0.8,1.1,1.8,4.536,7,1.4053,2.3,C5,0,89,59,2,22,24,89,16,531,437,133,7,279,145,33,458,162,58,56,68,198,54,78,129,90,C31,111,89
1631106,Tari Eason,Tari,Eason,SF-PF,HOU,17,82,21.5,3.6,8,3.6/8,0.448,1.3,1.8,1.3/1.8,0.752,0.7,9.3,6,1.1,1.2,0.6,1.2,150,32,26.70833333,4.25,9.291666667,4.3/9.3,0.445083333,1.416666667,1.916666667,1.4/1.9,0.761133333,0.833333333,10.75,7.333333333,1.375,1.458333333,0.583333333,1.625,125,82,36,13.4,6/13.4,0.448,2.2,3,2.2/3,0.752,1.2,15.5,10.1,1.8,2,1,2.1,95,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,33,24.4,5.8,11.1,5.8/11.1,0.521,4.6,5.7,4.6/5.7,0.803,0.8,16.9,6.6,1,1.9,1.1,2.2,22,2,2022 #17,80 / 215,SF43/PF45,SF2,146.4,138,129,82,21.5,0.448,0.76,0.7,12.5,7.3,1.4,1.5,0.6,1.4,3.584,8,1.368,1.8,SF6/PF6,1,118,90,3,11,17,118,394,363,279,149,56,257,12,97,407,92,109,83,97,140,79,189,104,116,SF32/PF38,151,123
